"","gt","pred","this_gene"
"Cell_2200",2.32108701183734,1.2379359,"LUM"
"Cell_2242",0,2.4895563,"LUM"
"Cell_2199",0.498998896130944,2.4469728,"LUM"
"Cell_2280",0,0.87842274,"LUM"
"Cell_2326",0,0.2966269,"LUM"
"Cell_2223",0,1.7796723,"LUM"
"Cell_2279",0,0.356553,"LUM"
"Cell_2301",0,0.38504764,"LUM"
"Cell_2299",2.2601280735994,1.1418341,"LUM"
"Cell_2379",0,0.35913226,"LUM"
"Cell_2410",0,0.48349735,"LUM"
"Cell_2436",0,0.29506096,"LUM"
"Cell_2461",0,0.88269037,"LUM"
"Cell_2472",1.88008686778666,0.6971938,"LUM"
"Cell_2434",2.90031120215831,1.5058687,"LUM"
"Cell_2474",0,0.25838777,"LUM"
"Cell_2490",0,0.29736397,"LUM"
"Cell_2473",1.87582648664315,0.4326887,"LUM"
"Cell_2519",1.63869643400052,1.1735249,"LUM"
"Cell_2535",1.06795356497027,0.98321265,"LUM"
"Cell_2537",2.53085093011918,0.22872351,"LUM"
"Cell_2627",1.85484926367148,0.36168584,"LUM"
"Cell_2539",0,0.439301,"LUM"
"Cell_2583",0,0.27644223,"LUM"
"Cell_2598",4.30500784247235,1.1568717,"LUM"
"Cell_2597",0,1.2242088,"LUM"
"Cell_2628",1.00940900858178,0.42442313,"LUM"
"Cell_2648",0,0.20652525,"LUM"
"Cell_2681",1.24731888395098,0.38333178,"LUM"
"Cell_2650",0,2.2945411,"LUM"
"Cell_2704",0,0.98099273,"LUM"
"Cell_2538",0,0.52854675,"LUM"
"Cell_2706",0,1.4513253,"LUM"
"Cell_2754",2.99221612598823,0.73667234,"LUM"
"Cell_2649",2.93452205326995,0.5655598,"LUM"
"Cell_2796",0.522246549180689,0.40065774,"LUM"
"Cell_2772",0,1.235707,"LUM"
"Cell_2705",0,0.4558262,"LUM"
"Cell_2826",0.831531509619206,0.33859095,"LUM"
"Cell_2797",2.50524078840195,0.44221422,"LUM"
"Cell_2827",4.20764286316188,0.6695722,"LUM"
"Cell_2875",1.97496840878058,1.0904423,"LUM"
"Cell_2855",2.53735567566085,0.4850864,"LUM"
"Cell_2856",0.87399128997471,1.1134284,"LUM"
"Cell_2876",2.27002040675713,1.0209458,"LUM"
"Cell_2935",0,0.35755968,"LUM"
"Cell_2891",0,0.35522994,"LUM"
"Cell_2892",0.918416283032932,1.5361829,"LUM"
"Cell_2985",2.7886168063214,0.8519377,"LUM"
"Cell_3006",0,0.96007794,"LUM"
"Cell_3033",1.8673712134881,1.1820511,"LUM"
"Cell_2873",1.9467538163225,0.26412967,"LUM"
"Cell_3082",1.15584951764529,0.28240666,"LUM"
"Cell_3052",0,0.35726818,"LUM"
"Cell_3081",0,0.3425134,"LUM"
"Cell_3102",3.74886456461954,1.0553274,"LUM"
"Cell_3131",4.01447672299024,0.66775864,"LUM"
"Cell_3130",0,0.74032325,"LUM"
"Cell_3158",4.94865351966925,2.908686,"LUM"
"Cell_3179",1.31348010999807,1.7725073,"LUM"
"Cell_3182",0,1.0101489,"LUM"
"Cell_3177",1.68733095124711,0.5621397,"LUM"
"Cell_3202",0,0.14517824,"LUM"
"Cell_3256",0,0.8054747,"LUM"
"Cell_3255",0,0.8786271,"LUM"
"Cell_3203",1.50964144287131,0.20647286,"LUM"
"Cell_3302",0,0.42566475,"LUM"
"Cell_3280",2.91884030647318,0.50061584,"LUM"
"Cell_3281",0,0.9007783,"LUM"
"Cell_3303",0,0.6085181,"LUM"
"Cell_3327",0,1.0962535,"LUM"
"Cell_3325",0,0.36536205,"LUM"
"Cell_3282",3.99209236288213,1.0006082,"LUM"
"Cell_3229",2.674422223898,0.9091906,"LUM"
"Cell_3326",0,0.24367896,"LUM"
"Cell_3351",0,0.8310856,"LUM"
"Cell_3353",0,0.30732986,"LUM"
"Cell_3369",0,0.45464048,"LUM"
"Cell_3352",0,0.7758832,"LUM"
"Cell_3395",2.93768521145074,1.793446,"LUM"
"Cell_3396",0,0.78772104,"LUM"
"Cell_3419",0,1.0982503,"LUM"
"Cell_3447",0,0.34406942,"LUM"
"Cell_3393",0,0.67705196,"LUM"
"Cell_3446",1.46032892797312,1.1440451,"LUM"
"Cell_3465",0,0.25321978,"LUM"
"Cell_3445",0,0.54691994,"LUM"
"Cell_3467",0,0.6966967,"LUM"
"Cell_3466",3.85107164204656,1.135444,"LUM"
"Cell_3543",0,0.4010828,"LUM"
"Cell_3517",1.84251616448965,1.1377547,"LUM"
"Cell_3544",1.87582648664315,0.6396429,"LUM"
"Cell_3542",2.58864985838877,1.3593619,"LUM"
"Cell_3488",2.82917147182371,1.5619391,"LUM"
"Cell_3597",0,0.7496087,"LUM"
"Cell_3570",0,0.35972726,"LUM"
"Cell_3569",0,0.73850596,"LUM"
"Cell_3595",1.67983227129439,0.9738073,"LUM"
"Cell_3596",1.00441614516041,0.9550415,"LUM"
"Cell_3599",0,0.78641593,"LUM"
"Cell_3593",1.12982558492134,0.5142934,"LUM"
"Cell_3594",0,0.8321461,"LUM"
"Cell_3572",3.88166292655032,0,"LUM"
"Cell_3620",3.5163161212907,1.6068705,"LUM"
"Cell_3571",1.02643169265973,0.7310553,"LUM"
"Cell_3619",1.93299015182092,1.6014,"LUM"
"Cell_3646",0,0.7738973,"LUM"
"Cell_3644",0,0.356504,"LUM"
"Cell_3643",1.30384636915073,0.75523174,"LUM"
"Cell_3701",0,0.69188774,"LUM"
"Cell_3758",0,0.26998684,"LUM"
"Cell_3618",0,1.6181077,"LUM"
"Cell_3672",2.62590152955848,1.103468,"LUM"
"Cell_3725",0,0.36968562,"LUM"
"Cell_3703",2.29012018893011,2.052204,"LUM"
"Cell_3645",0.706396470382501,0.36916766,"LUM"
"Cell_3760",0,1.1707366,"LUM"
"Cell_3782",0.793104380086511,0.788632,"LUM"
"Cell_3759",1.19734635721158,0.31183672,"LUM"
"Cell_3757",3.41171002824205,1.0244925,"LUM"
"Cell_3784",0,0.87632555,"LUM"
"Cell_3827",0,1.0828935,"LUM"
"Cell_3803",3.60303761257665,1.3474692,"LUM"
"Cell_3830",0,0.7090594,"LUM"
"Cell_3783",2.0561037225912,0.89752084,"LUM"
"Cell_3855",0,0.23001066,"LUM"
"Cell_3761",4.27202146708517,0,"LUM"
"Cell_3785",0,0.725282,"LUM"
"Cell_3853",0,0.76795626,"LUM"
"Cell_3852",0,0.6893784,"LUM"
"Cell_3854",0,0.3042009,"LUM"
"Cell_3829",2.8641633488237,1.7064106,"LUM"
"Cell_3804",4.4165377935089,1.0472636,"LUM"
"Cell_3828",0,0.5984978,"LUM"
"Cell_3856",2.83781468274322,1.5970219,"LUM"
"Cell_3878",0,0.66908485,"LUM"
"Cell_3879",1.75012109124934,1.2252144,"LUM"
"Cell_3926",0,0.45012465,"LUM"
"Cell_4000",1.25784982560654,0.9695284,"LUM"
"Cell_3927",1.06233966246895,0.44113803,"LUM"
"Cell_3957",0,1.0582924,"LUM"
"Cell_3925",0,1.2297107,"LUM"
"Cell_3958",0,0.95921296,"LUM"
"Cell_3975",0,1.359948,"LUM"
"Cell_3999",0,0.76161,"LUM"
"Cell_4022",0,1.6549944,"LUM"
"Cell_4065",1.23186856653197,0.4725053,"LUM"
"Cell_4023",2.71491864350715,0.66849464,"LUM"
"Cell_4046",0,1.0173253,"LUM"
"Cell_4024",1.8673712134881,0,"LUM"
"Cell_4047",1.59897957936575,0.6832245,"LUM"
"Cell_4085",0.789058219054456,0.7027365,"LUM"
"Cell_4087",1.51755211097277,1.9136021,"LUM"
"Cell_4086",2.87792586875785,1.2920634,"LUM"
"Cell_4141",3.7404941940818,1.0959893,"LUM"
"Cell_4143",0,0.54801893,"LUM"
"Cell_4144",0,0.6259992,"LUM"
"Cell_4142",1.42818248911977,1.4320643,"LUM"
"Cell_4202",0,0.38344932,"LUM"
"Cell_4177",0,1.1471229,"LUM"
"Cell_4178",0.886590741507925,1.1813421,"LUM"
"Cell_4115",0.777169575762413,0.29902872,"LUM"
"Cell_4145",1.46399787814195,2.2913282,"LUM"
"Cell_4200",1.45667985326431,1.0073255,"LUM"
"Cell_4225",0,0.3751031,"LUM"
"Cell_4201",1.21681843895542,1.3122135,"LUM"
"Cell_4224",0,0.84795046,"LUM"
"Cell_4226",0,0.64630073,"LUM"
"Cell_4223",0.866607146436471,0.7316073,"LUM"
"Cell_4277",0,1.2858839,"LUM"
"Cell_4246",0,0.3549753,"LUM"
"Cell_4247",1.9692504144838,0.8240959,"LUM"
"Cell_4249",1.64817376615491,0.9741066,"LUM"
"Cell_4302",3.82516649928695,0.82883596,"LUM"
"Cell_4276",0,0.6218795,"LUM"
"Cell_4304",0,1.2882572,"LUM"
"Cell_4303",1.51358550971589,0.4579719,"LUM"
"Cell_4305",0,0.9337991,"LUM"
"Cell_4301",0,0.53795826,"LUM"
"Cell_4306",3.25360585488244,1.7882016,"LUM"
"Cell_4227",2.97636205050854,0.19266987,"LUM"
"Cell_4335",1.12982558492134,1.2274688,"LUM"
"Cell_4394",2.72009138593514,0.5264559,"LUM"
"Cell_4395",0.910240598361215,0.5053892,"LUM"
"Cell_4358",0,0.9048362,"LUM"
"Cell_4418",0,0.34008816,"LUM"
"Cell_4441",0,1.4741834,"LUM"
"Cell_4417",1.78923251880943,0.48950163,"LUM"
"Cell_4463",0.805502269555758,0.80928373,"LUM"
"Cell_4494",1.79883662653735,0.99868125,"LUM"
"Cell_4419",2.79527117359601,1.4906857,"LUM"
"Cell_4442",2.81775311175567,0.7532691,"LUM"
"Cell_4493",0,1.191081,"LUM"
"Cell_4510",0,0.23989828,"LUM"
"Cell_4509",3.74258150534096,1.5236198,"LUM"
"Cell_4540",0,0.66838646,"LUM"
"Cell_4542",0,1.1686901,"LUM"
"Cell_4543",4.15231796686528,1.1258402,"LUM"
"Cell_4574",0,1.2377777,"LUM"
"Cell_4511",0,0.9488515,"LUM"
"Cell_4541",0,0.5087661,"LUM"
"Cell_4544",1.64341999015256,0.6475379,"LUM"
"Cell_4572",3.0474387278212,0.3396508,"LUM"
"Cell_4605",0,0.4559516,"LUM"
"Cell_4606",0,1.6401064,"LUM"
"Cell_4608",1.57557278991199,1.8202095,"LUM"
"Cell_4607",0,0.39290628,"LUM"
"Cell_4573",5.23419295522935,1.195127,"LUM"
"Cell_4629",2.28001714339399,1.1482153,"LUM"
"Cell_4627",0,0.71257293,"LUM"
"Cell_4628",0,0.8046631,"LUM"
"Cell_4571",1.70426435303171,1.5191118,"LUM"
"Cell_4626",2.09801183022771,0.7061407,"LUM"
"Cell_4646",2.44155053611589,1.3041862,"LUM"
"Cell_4647",1.41633451794846,0.38002452,"LUM"
"Cell_4645",0,0.6572685,"LUM"
"Cell_4675",2.78420327142082,0.5952471,"LUM"
"Cell_4604",0,1.035909,"LUM"
"Cell_4674",1.03340948649562,0.45295772,"LUM"
"Cell_4676",1.19416484620978,0.44885722,"LUM"
"Cell_4726",3.41252931285386,0.80930835,"LUM"
"Cell_4727",0,0.44000086,"LUM"
"Cell_4743",1.13836230333922,0.5924929,"LUM"
"Cell_4744",0,0.38763475,"LUM"
"Cell_4728",3.29183764271115,1.2419344,"LUM"
"Cell_4742",0,0.6214442,"LUM"
"Cell_4768",0,0.45226136,"LUM"
"Cell_4705",0,1.4912862,"LUM"
"Cell_4851",0,0.30304486,"LUM"
"Cell_4769",2.11466849278668,1.0000814,"LUM"
"Cell_4799",2.40887019814945,0.4410983,"LUM"
"Cell_4770",4.79674669400411,0.7271592,"LUM"
"Cell_4849",0,1.1292375,"LUM"
"Cell_4825",0,0.5229911,"LUM"
"Cell_4800",0,1.1430672,"LUM"
"Cell_4852",0,0.73141974,"LUM"
"Cell_4826",3.45847580444295,1.5922493,"LUM"
"Cell_4884",0,0.31075692,"LUM"
"Cell_4883",1.41097477581086,1.6763327,"LUM"
"Cell_4850",0,0.975372,"LUM"
"Cell_4885",1.31542513669026,0.6362195,"LUM"
"Cell_4848",0,0.62466407,"LUM"
"Cell_4853",2.06560089848364,1.729323,"LUM"
"Cell_4910",0,0.4097273,"LUM"
"Cell_4909",2.30033149995816,1.2682889,"LUM"
"Cell_4907",0,0.421643,"LUM"
"Cell_4886",4.31843979296268,1.2842267,"LUM"
"Cell_4940",1.78923251880943,1.6107657,"LUM"
"Cell_4939",0,0.2687777,"LUM"
"Cell_4882",0,0.59368545,"LUM"
"Cell_5002",1.08907992310558,0.19973801,"LUM"
"Cell_4961",1.30768170873726,1.1358069,"LUM"
"Cell_4999",2.5840863619006,0.61240417,"LUM"
"Cell_5000",0,0.49168864,"LUM"
"Cell_5033",3.47851223887767,0.9537656,"LUM"
"Cell_5034",1.92619152302676,0.8559975,"LUM"
"Cell_5001",0,0.75050765,"LUM"
"Cell_5031",0,0.49149513,"LUM"
"Cell_5032",4.55044666279592,1.1265954,"LUM"
"Cell_5035",0,0.36758015,"LUM"
"Cell_4937",0,0.5953972,"LUM"
"Cell_5090",1.35566300475095,0.5926656,"LUM"
"Cell_5003",0,0.33703762,"LUM"
"Cell_5066",1.86108633303544,1.3723377,"LUM"
"Cell_5089",0,0.40497276,"LUM"
"Cell_5118",3.44156354901901,2.1037362,"LUM"
"Cell_5088",0.943881066496247,0.91386795,"LUM"
"Cell_5116",0,0.7753057,"LUM"
"Cell_5143",0,0.31282786,"LUM"
"Cell_5144",5.01817456920038,2.579952,"LUM"
"Cell_5145",0,0.7328066,"LUM"
"Cell_5142",0,0.49113283,"LUM"
"Cell_5117",0,0.25418347,"LUM"
"Cell_5139",0,1.1442751,"LUM"
"Cell_5208",0,0.44148278,"LUM"
"Cell_5140",0,2.5993164,"LUM"
"Cell_5211",3.50231697932357,0.83614844,"LUM"
"Cell_5210",0,0.41516414,"LUM"
"Cell_5209",0,1.8076649,"LUM"
"Cell_5192",4.94445388970783,2.754626,"LUM"
"Cell_5213",0,2.022959,"LUM"
"Cell_5212",4.01447672299024,1.0705565,"LUM"
"Cell_5268",0.92117535132539,0.75980633,"LUM"
"Cell_5243",0,0.95069647,"LUM"
"Cell_5242",1.67536847477412,0.61802685,"LUM"
"Cell_5240",0,0.74008435,"LUM"
"Cell_5269",0,0.5056365,"LUM"
"Cell_5300",4.9321891924336,1.4820021,"LUM"
"Cell_5295",0,0.62092245,"LUM"
"Cell_5356",0,0.31167102,"LUM"
"Cell_5298",0,0.33646777,"LUM"
"Cell_5299",0,1.4276171,"LUM"
"Cell_5297",0,0.54378814,"LUM"
"Cell_5141",0,0.4154128,"LUM"
"Cell_5354",0,0.6171045,"LUM"
"Cell_5296",0,0.83018696,"LUM"
"Cell_5330",0,1.0480881,"LUM"
"Cell_5331",1.00441614516041,0.6412755,"LUM"
"Cell_5357",0.752627820386335,0.3242136,"LUM"
"Cell_5355",0.687657265436827,0.49900666,"LUM"
"Cell_5332",2.34230042720263,1.6289126,"LUM"
"Cell_5396",1.29624724001587,0.36183485,"LUM"
"Cell_5376",0,0.53466344,"LUM"
"Cell_5377",1.15584951764529,0.6524324,"LUM"
"Cell_5397",1.27400563382168,1.4773983,"LUM"
"Cell_5353",0,0.97994727,"LUM"
"Cell_5420",0,0.6159407,"LUM"
"Cell_5421",0,0.46514916,"LUM"
"Cell_5448",0,0.90414685,"LUM"
"Cell_5445",0,0.69846153,"LUM"
"Cell_5446",0,0.82011366,"LUM"
"Cell_5527",0,1.1809396,"LUM"
"Cell_5447",0,0.6294213,"LUM"
"Cell_5466",0,0.95866245,"LUM"
"Cell_5494",0,0.55809486,"LUM"
"Cell_5496",4.35032910973316,1.61535,"LUM"
"Cell_5528",0,0.2452921,"LUM"
"Cell_5464",0,0.71800685,"LUM"
"Cell_5567",0,0.31139714,"LUM"
"Cell_5529",0,0.4574235,"LUM"
"Cell_5422",0,0.8745157,"LUM"
"Cell_5568",0,0.3065321,"LUM"
"Cell_5610",0,0.2270677,"LUM"
"Cell_5569",2.78695961138075,1.1368169,"LUM"
"Cell_5591",1.3746452808056,0.50641835,"LUM"
"Cell_5641",0,0.5092484,"LUM"
"Cell_5593",0,1.5703546,"LUM"
"Cell_5594",1.8673712134881,0.8747441,"LUM"
"Cell_5639",0,0.57330006,"LUM"
"Cell_5592",0,0.39456955,"LUM"
"Cell_5640",0,0.7458616,"LUM"
"Cell_5662",0,0.30775332,"LUM"
"Cell_5643",4.14972218320203,1.7988694,"LUM"
"Cell_5689",1.61324332483118,0.7216819,"LUM"
"Cell_5642",0,0.92525035,"LUM"
"Cell_5611",0,0.7607317,"LUM"
"Cell_5716",0,0.7105765,"LUM"
"Cell_5711",0,0.5143634,"LUM"
"Cell_5713",0.82047886242615,0.50889057,"LUM"
"Cell_5714",0,0.62081796,"LUM"
"Cell_5712",0,1.3351747,"LUM"
"Cell_5715",0,1.6299123,"LUM"
"Cell_5737",0,0.47585568,"LUM"
"Cell_5767",1.51121637872995,0.6377526,"LUM"
"Cell_5765",0,0.58370775,"LUM"
"Cell_5770",0,0.92599183,"LUM"
"Cell_5766",0,0.7983203,"LUM"
"Cell_5769",4.70733371852422,1.0687613,"LUM"
"Cell_5822",0,0.74266243,"LUM"
"Cell_5771",0,0.8658897,"LUM"
"Cell_5882",0,0.72884625,"LUM"
"Cell_5849",0,0.42253277,"LUM"
"Cell_5847",1.50182009068335,0.4890034,"LUM"
"Cell_5688",0,0.45866728,"LUM"
"Cell_5736",0,0.35647234,"LUM"
"Cell_5820",0,0.5133795,"LUM"
"Cell_5821",1.61097253904896,1.3061949,"LUM"
"Cell_5878",3.00291155314656,0.911138,"LUM"
"Cell_5902",2.69955009610506,0.14382361,"LUM"
"Cell_5880",0,0.38101363,"LUM"
"Cell_5903",0.689180087172591,0.7122617,"LUM"
"Cell_5879",1.51358550971589,0.8602276,"LUM"
"Cell_5881",0,0.83624595,"LUM"
"Cell_5988",1.57557278991199,1.0186554,"LUM"
"Cell_5923",0,0.34755248,"LUM"
"Cell_5968",0,0.43549013,"LUM"
"Cell_5944",2.48026363152708,1.2876717,"LUM"
"Cell_5943",0,0.45380828,"LUM"
"Cell_5945",0,0.7282884,"LUM"
"Cell_5967",0,0.6554519,"LUM"
"Cell_5986",2.757021699172,0.97671074,"LUM"
"Cell_5984",0,0.36349133,"LUM"
"Cell_5985",0,0.67276907,"LUM"
"Cell_6015",2.3750181003195,0.77409905,"LUM"
"Cell_5987",0,0.9235186,"LUM"
"Cell_6016",1.42818248911977,1.8236374,"LUM"
"Cell_6038",0,1.1165348,"LUM"
"Cell_6036",0,0.27455893,"LUM"
"Cell_6037",0,0.72951424,"LUM"
"Cell_6041",3.20851564028394,1.1871672,"LUM"
"Cell_6065",0,1.2212038,"LUM"
"Cell_6092",0,0.34796777,"LUM"
"Cell_6091",2.0687893905491,1.0361722,"LUM"
"Cell_6040",0,1.3283656,"LUM"
"Cell_6094",0,0.72356695,"LUM"
"Cell_6090",0,0.73247975,"LUM"
"Cell_6039",0.615698378817568,0.56127447,"LUM"
"Cell_6066",0.800633918749114,0.55720806,"LUM"
"Cell_6093",3.36303120212154,1.4378633,"LUM"
"Cell_6142",0,0.67892796,"LUM"
"Cell_6144",0,0.97329295,"LUM"
"Cell_6122",2.06031210935601,0.8456914,"LUM"
"Cell_6205",0,0.68552536,"LUM"
"Cell_6143",1.8897537490511,0.7985482,"LUM"
"Cell_6170",0,0.7496261,"LUM"
"Cell_6200",0,1.0687245,"LUM"
"Cell_6121",2.30857984855863,1.2855698,"LUM"
"Cell_6228",0,0.5065385,"LUM"
"Cell_6204",1.11726963769875,1.0360931,"LUM"
"Cell_6201",0,0.42796656,"LUM"
"Cell_6202",0,1.4956937,"LUM"
"Cell_6203",0.722827424571729,1.8185881,"LUM"
"Cell_6227",3.65780954837818,0.72712857,"LUM"
"Cell_6229",0.563560800363764,0.6853046,"LUM"
"Cell_6247",1.74468940718054,1.0469507,"LUM"
"Cell_6300",0,0.38916573,"LUM"
"Cell_6272",0,0.48591104,"LUM"
"Cell_6248",1.07362984497948,0.34677038,"LUM"
"Cell_6273",0.733066068899894,0.73874533,"LUM"
"Cell_6349",1.13836230333922,1.1209911,"LUM"
"Cell_6332",2.43210274398879,0.7168535,"LUM"
"Cell_6333",0,0.7804003,"LUM"
"Cell_6401",0,0.3743278,"LUM"
"Cell_6400",2.92822268221181,0.8007267,"LUM"
"Cell_6399",1.20699934157027,0.5739783,"LUM"
"Cell_6441",0,0.81984466,"LUM"
"Cell_6457",0,0.94780093,"LUM"
"Cell_6459",0,0.31883985,"LUM"
"Cell_6479",0,0.7887365,"LUM"
"Cell_6458",0.421999554810795,0.8121238,"LUM"
"Cell_6481",0,0.40668365,"LUM"
"Cell_6482",0,0.44144318,"LUM"
"Cell_6480",1.14703578961598,1.4499496,"LUM"
"Cell_6538",0,0.5647915,"LUM"
"Cell_6501",3.21658502223686,0.6986594,"LUM"
"Cell_6483",0,1.3011758,"LUM"
"Cell_6502",0,1.0561516,"LUM"
"Cell_6503",0,0.8429746,"LUM"
"Cell_6537",0.915674242459,0.5048121,"LUM"
"Cell_6536",4.78625733644329,2.1628647,"LUM"
"Cell_6558",0,0.83568144,"LUM"
"Cell_6560",0.896943383308094,0.41233206,"LUM"
"Cell_6561",4.08154540906643,1.3627526,"LUM"
"Cell_6582",3.72392087815512,0.82586193,"LUM"
"Cell_6583",0,0.4846871,"LUM"
"Cell_6585",0,0.5561922,"LUM"
"Cell_6584",0,0.46614438,"LUM"
"Cell_6610",1.43519326722986,0.46669632,"LUM"
"Cell_6559",3.31336921433483,1.4339571,"LUM"
"Cell_6611",0,0.40504923,"LUM"
"Cell_6609",1.58426163223573,0.86638814,"LUM"
"Cell_6636",0,0.7465679,"LUM"
"Cell_6637",0,1.1731194,"LUM"
"Cell_6681",0,0.88795024,"LUM"
"Cell_6708",0,0.75109833,"LUM"
"Cell_6707",4.03677735210612,0.9305536,"LUM"
"Cell_6782",5.11843362460368,2.9218414,"LUM"
"Cell_6748",0.904873147689338,0.551104,"LUM"
"Cell_6727",0.743605425563599,0.9456132,"LUM"
"Cell_6745",1.23441537897586,0.7163699,"LUM"
"Cell_6746",1.1855070496846,0.43548146,"LUM"
"Cell_6749",0,0.66709757,"LUM"
"Cell_6747",0,0.398941,"LUM"
"Cell_6804",0,1.2281398,"LUM"
"Cell_6805",0.999474380559025,0.79620826,"LUM"
"Cell_6728",0,1.1492836,"LUM"
"Cell_6828",0,0.2874521,"LUM"
"Cell_6806",0,0.48307735,"LUM"
"Cell_6853",0,1.6504096,"LUM"
"Cell_6854",0,0.42193148,"LUM"
"Cell_6902",2.07359371101168,0.81140196,"LUM"
"Cell_6880",0,0.31933928,"LUM"
"Cell_6879",1.55346315060115,0.8768016,"LUM"
"Cell_6901",1.9467538163225,1.0106385,"LUM"
"Cell_6904",1.77223243207648,1.1249253,"LUM"
"Cell_6906",0,0.6967373,"LUM"
"Cell_6903",1.33120991659532,1.2900709,"LUM"
"Cell_6928",0,0.5340669,"LUM"
"Cell_6905",0,0.386807,"LUM"
"Cell_6926",1.03340948649562,1.1432352,"LUM"
"Cell_6927",0,0.7100033,"LUM"
"Cell_6900",0,1.1771516,"LUM"
"Cell_6953",0,0.43277785,"LUM"
"Cell_7001",0,0.6681779,"LUM"
"Cell_6978",4.72061348168799,1.7284769,"LUM"
"Cell_6976",0,0.66556704,"LUM"
"Cell_6998",0,0.7267639,"LUM"
"Cell_6977",0,0.58179134,"LUM"
"Cell_6952",0.62808112035774,0.66947377,"LUM"
"Cell_6999",0,0.4470504,"LUM"
"Cell_7026",2.08165905326547,0.43946266,"LUM"
"Cell_7000",2.36230374970471,0.76076216,"LUM"
"Cell_7002",0,0.8841645,"LUM"
"Cell_7025",0,1.2862271,"LUM"
"Cell_7046",0,0.27401772,"LUM"
"Cell_7048",4.26660410984983,1.7390041,"LUM"
"Cell_7073",0,0.55101347,"LUM"
"Cell_7047",0,0.32896695,"LUM"
"Cell_7074",0,0.93556255,"LUM"
"Cell_7075",0,0.49122354,"LUM"
"Cell_7050",0,0.32626984,"LUM"
"Cell_7098",2.10463749610446,0.84806424,"LUM"
"Cell_7119",2.55712262148489,0.9694051,"LUM"
"Cell_7120",0,0.67091715,"LUM"
"Cell_7151",0,1.2802839,"LUM"
"Cell_7152",0.515383915131476,0.6192957,"LUM"
"Cell_7201",0,0.4867592,"LUM"
"Cell_7182",0,0.5898091,"LUM"
"Cell_7150",1.01276638008917,0.59632486,"LUM"
"Cell_7202",0,0.9014352,"LUM"
"Cell_7183",3.81615913238561,1.8402413,"LUM"
"Cell_7049",3.41937861148483,1.3525953,"LUM"
"Cell_7261",1.11726963769875,0.251816,"LUM"
"Cell_7234",3.90048077451172,1.4990574,"LUM"
"Cell_7262",0,0.64382046,"LUM"
