"","gt","pred"
"Cell_2223",4.16275367975176,0.32971355
"Cell_2279",3.07216202349379,1.875123
"Cell_2301",2.25619995594352,1.0057198
"Cell_2299",2.2601280735994,0.45813257
"Cell_2379",2.11466849278668,0.65193933
"Cell_2410",3.47851223887767,2.0099483
"Cell_2436",3.07932588290422,0.7504032
"Cell_2461",2.9665662406667,1.4183519
"Cell_2472",1.88008686778666,2.0706947
"Cell_2434",0,0.37368298
"Cell_2474",3.01133884448897,1.8687801
"Cell_2490",1.23697338286909,1.3203467
"Cell_2473",2.66453658613335,2.1681747
"Cell_2519",0,0.34302294
"Cell_2535",2.42916866365478,1.454543
"Cell_2537",0,1.4326952
"Cell_2627",0,1.9736834
"Cell_2539",2.55712262148489,1.3498591
"Cell_2583",2.89116213323704,1.8898777
"Cell_2598",0,0.8689001
"Cell_2597",3.65197147864996,0.7068673
"Cell_2628",2.71632689415371,2.1632562
"Cell_2648",2.76240322150559,1.4956481
"Cell_2681",0,2.0679777
"Cell_2650",0,0.14783287
"Cell_2704",2.74103763792148,1.5035726
"Cell_2538",2.88467335592197,0.7855326
"Cell_2706",0,0.19257994
"Cell_2754",1.62624566498152,0.8809522
"Cell_2649",1.41210803177444,0.67652386
"Cell_2796",2.01910745499664,2.204688
"Cell_2772",1.46645497306987,0.5297076
"Cell_2705",1.41438044505033,0.24038413
"Cell_2826",2.04204680740605,1.9909786
"Cell_2797",0,0.040056594
"Cell_2827",0.940979677459436,1.3541353
"Cell_2875",2.97075392415686,0.9764827
"Cell_2855",0,1.8967873
"Cell_2856",2.11466849278668,0.96313494
"Cell_2876",0,0.057857294
"Cell_2935",2.96331998770637,1.9698857
"Cell_2891",2.61177476342774,1.6600014
"Cell_2892",2.85405063187416,0.39841196
"Cell_2985",1.75012109124934,1.4837419
"Cell_3006",2.62306076945936,0.5785651
"Cell_3033",1.8673712134881,0.21066885
"Cell_2873",2.74633914376597,1.363801
"Cell_3082",3.06504305493143,1.961675
"Cell_3052",3.01642571253984,1.5484856
"Cell_3081",2.85909529672995,1.6685498
"Cell_3102",2.03946813327299,0.64139014
"Cell_3131",1.53364807766066,1.6761214
"Cell_3130",2.20286586380089,2.285733
"Cell_3158",0,0.16282223
"Cell_3179",3.07502215170492,0.14502576
"Cell_3182",3.27129227976278,0.90908873
"Cell_3177",3.30486335833342,0.7266156
"Cell_3202",2.22156636192732,0.6521416
"Cell_3256",2.03433339821107,0.700549
"Cell_3255",1.93984399833713,1.277118
"Cell_3203",0,1.2756144
"Cell_3302",3.40029866804407,1.0935515
"Cell_3280",2.09801183022771,1.6779579
"Cell_3281",3.12328122244626,0.63759965
"Cell_3303",2.87847997963359,1.3848399
"Cell_3327",0,0.48055854
"Cell_3325",2.90031120215831,1.9430592
"Cell_3282",1.5480414402537,0.3865828
"Cell_3229",1.88436932956096,1.2989273
"Cell_3326",2.93136789213614,1.7946419
"Cell_3351",3.24113451976373,0.28218985
"Cell_3353",3.26259614328821,1.8030398
"Cell_3369",2.40233155425464,2.0191453
"Cell_3352",1.73216090018047,0.39262256
"Cell_3395",0,0.14341067
"Cell_3396",2.59507286150873,0.77053547
"Cell_3419",2.72659292718121,1.0383348
"Cell_3447",3.21173666996641,1.8240961
"Cell_3393",1.95372037445386,1.0855718
"Cell_3446",2.83410203666141,0.8458722
"Cell_3465",3.45847580444295,1.5565165
"Cell_3445",2.85003160960371,0.50715107
"Cell_3467",2.30720017829696,0.82669896
"Cell_3466",1.27128240250507,1.0821975
"Cell_3543",3.00022812121116,1.2043343
"Cell_3517",0,0.23466201
"Cell_3544",3.02153567944868,1.3755989
"Cell_3542",0.876481572146049,0.10007749
"Cell_3488",0,0.15296875
"Cell_3597",2.00414289726222,0.3481972
"Cell_3570",3.59002442842203,1.8760738
"Cell_3569",2.93768521145074,0.4018591
"Cell_3595",2.28001714339399,1.1282692
"Cell_3596",2.17678873202763,0.45506883
"Cell_3599",0,0.84480727
"Cell_3593",1.75559079184324,1.1503757
"Cell_3594",2.20286586380089,0.8598428
"Cell_3572",0,1.2614684
"Cell_3620",0.63189521497995,0.21608822
"Cell_3571",2.15594329145505,1.7366971
"Cell_3619",0,0.24412222
"Cell_3646",2.34947635156583,0.6314137
"Cell_3644",2.5840863619006,1.8902664
"Cell_3643",3.06079301034669,2.5973513
"Cell_3701",2.66946777947641,2.3321335
"Cell_3758",1.62009822945429,1.1385726
"Cell_3618",0,0.2653655
"Cell_3672",2.08165905326547,0.6881394
"Cell_3725",2.60130452767112,2.060133
"Cell_3703",0,0.19366126
"Cell_3645",2.2601280735994,2.2962232
"Cell_3760",2.40428859151519,0.2575135
"Cell_3782",2.77871166974211,1.5001949
"Cell_3759",2.62590152955848,1.7591137
"Cell_3757",0,0.22389512
"Cell_3784",1.81543319707348,0.4785295
"Cell_3827",2.82917147182371,0.54540175
"Cell_3803",0,0.26326936
"Cell_3830",2.5840863619006,0.85191584
"Cell_3783",2.43884198247373,0.97109604
"Cell_3855",2.55181392450448,1.6602029
"Cell_3761",1.93299015182092,0.5771041
"Cell_3785",2.24064924142096,0.7366625
"Cell_3853",1.70255399920947,1.5225422
"Cell_3852",2.8120886918043,0.26015434
"Cell_3854",2.43681540236836,1.7883447
"Cell_3829",1.36192762961281,0.28494254
"Cell_3804",0,0.02199247
"Cell_3828",2.76781189398186,1.8913109
"Cell_3856",3.42445068257625,0.20709617
"Cell_3878",2.43210274398879,1.2022556
"Cell_3879",0,0.6863424
"Cell_3926",2.09252760553372,1.933567
"Cell_4000",3.42488643354942,1.2788185
"Cell_3927",2.91262932036956,1.82592
"Cell_3957",1.80077140291984,1.0850235
"Cell_3925",2.43210274398879,1.2170016
"Cell_3958",0,0.11275182
"Cell_3975",2.09801183022771,0.20608138
"Cell_3999",2.73051301089082,1.255536
"Cell_4022",2.30033149995816,0.7700023
"Cell_4065",2.95299507747803,1.2662793
"Cell_4023",0,0.18213262
"Cell_4046",0,0.09768038
"Cell_4024",0,1.0686263
"Cell_4047",0.745392173332613,0.40502986
"Cell_4085",2.91676609687557,1.8836298
"Cell_4087",0,0.08666481
"Cell_4086",1.97496840878058,0.6804436
"Cell_4141",0,0.26776636
"Cell_4143",3.31509504764347,1.5633011
"Cell_4144",2.28337291758782,2.178672
"Cell_4142",2.13163873296182,0.33912024
"Cell_4202",2.6576716123384,2.01158
"Cell_4177",0,0.3223415
"Cell_4178",2.50294439620786,0.37798658
"Cell_4115",2.5840863619006,2.254569
"Cell_4145",0,0.36022735
"Cell_4200",1.45667985326431,1.2845494
"Cell_4225",2.38337214703489,2.0872548
"Cell_4201",1.57845742393842,0.44026676
"Cell_4224",2.50524078840195,0.92795163
"Cell_4226",2.67940011365646,1.7634922
"Cell_4223",2.75778883499457,0.9531893
"Cell_4277",0,0.12963143
"Cell_4246",1.55850485182129,1.7140837
"Cell_4247",2.16953235440807,1.8434216
"Cell_4249",0,0.047246378
"Cell_4302",1.79498108425527,0.87924856
"Cell_4276",3.68025007766374,1.7502793
"Cell_4304",1.65777325044062,0.65895677
"Cell_4303",2.49517550584945,2.0856361
"Cell_4305",3.02461282597492,0.49204656
"Cell_4301",1.26857152716046,1.3249047
"Cell_4306",0,0.49282223
"Cell_4227",1.71808631995715,0
"Cell_4335",2.52438752199601,1.1544105
"Cell_4394",0,0.92029184
"Cell_4395",2.17550402556632,1.7903728
"Cell_4358",2.674422223898,0.9413476
"Cell_4418",1.91944737275672,1.0209106
"Cell_4441",0,0.8090901
"Cell_4417",1.78923251880943,1.1657838
"Cell_4463",2.455892669583,1.1422013
"Cell_4494",2.35961270656978,1.6719583
"Cell_4419",0,0.68715096
"Cell_4442",0,0.012487915
"Cell_4493",2.5137057980317,0.47013026
"Cell_4510",3.10109200167734,1.7588881
"Cell_4509",1.61552117785191,0.96589893
"Cell_4540",3.61073695717645,1.5824474
"Cell_4542",2.91884030647318,0.051848184
"Cell_4543",2.59323363614355,0.428715
"Cell_4574",3.16899043444456,0.10737615
"Cell_4511",0,0.025410576
"Cell_4541",1.21681843895542,1.8017113
"Cell_4544",2.39179812255923,1.4060386
"Cell_4572",0.932385218540554,2.0996435
"Cell_4605",2.87129828310661,1.9418309
"Cell_4606",2.71491864350715,0.2916102
"Cell_4608",0,0.47090027
"Cell_4607",1.85484926367148,1.3604329
"Cell_4573",0,0.05012715
"Cell_4629",0,0.10132885
"Cell_4627",2.59783785395955,0.055079974
"Cell_4628",2.61177476342774,1.5020177
"Cell_4571",0,0.36103472
"Cell_4626",3.43876786444004,0.8985858
"Cell_4646",0,0.20501392
"Cell_4647",2.74899979569218,2.1328247
"Cell_4645",2.63447062617178,1.6170177
"Cell_4675",2.78420327142082,1.5495671
"Cell_4604",2.67690822587564,0.13939607
"Cell_4674",2.3750181003195,1.5462874
"Cell_4676",2.51680161877654,2.0007207
"Cell_4726",2.84847264455961,0.5977414
"Cell_4727",2.95042874366152,2.0308228
"Cell_4743",2.53735567566085,1.7697747
"Cell_4744",2.41462732086706,1.8283844
"Cell_4728",0,0.0014371574
"Cell_4742",2.66946777947641,1.8339341
"Cell_4768",2.48520973438674,1.6754769
"Cell_4705",2.59658012193969,0.9340598
"Cell_4851",2.13163873296182,1.7729282
"Cell_4769",2.11466849278668,0.019206095
"Cell_4799",2.24361986364083,1.6053797
"Cell_4770",1.14922593558453,0
"Cell_4849",2.85090950719865,0.3461326
"Cell_4825",2.44392658955598,1.8004744
"Cell_4800",0,0.028467286
"Cell_4852",2.12311379246404,0.8406761
"Cell_4826",0,0.15521967
"Cell_4884",3.35259451794702,1.7267355
"Cell_4883",2.11047531540804,0.6078898
"Cell_4850",2.49684609583033,0.21428876
"Cell_4885",2.57592267704989,2.3457623
"Cell_4848",3.35571589231147,1.7122864
"Cell_4853",0,0.06614853
"Cell_4910",3.39675487871188,1.9911836
"Cell_4909",0,0.13480988
"Cell_4907",2.69194870799614,1.795686
"Cell_4886",0,0.041267663
"Cell_4940",0,0.71299434
"Cell_4939",3.27600168659124,1.775346
"Cell_4882",3.6874222448431,0.411355
"Cell_5002",3.47851223887767,1.7085532
"Cell_4961",1.30768170873726,0.92810136
"Cell_4999",0,1.558869
"Cell_5000",2.85237424080934,2.0510113
"Cell_5033",0,0.16702934
"Cell_5034",1.26318649064904,0.8578268
"Cell_5001",3.14590870614836,1.8567444
"Cell_5031",2.69955009610506,0.40245962
"Cell_5032",0,0.16121465
"Cell_5035",1.9821699268872,1.9878829
"Cell_4937",3.51961213190332,1.8329852
"Cell_5090",2.04204680740605,1.0483947
"Cell_5003",2.12481236867486,1.7898111
"Cell_5066",1.21188784526039,0.5545489
"Cell_5089",2.13163873296182,0.7482549
"Cell_5118",0,0.3184633
"Cell_5088",2.90031120215831,1.0686865
"Cell_5116",2.35308433910217,1.1769427
"Cell_5143",3.18201606432495,1.9173956
"Cell_5144",0,0.09742464
"Cell_5145",0,0.20836382
"Cell_5142",3.36041341118377,1.8026485
"Cell_5117",3.05796847072319,1.7230431
"Cell_5139",1.44227888753292,0.20920432
"Cell_5208",2.03433339821107,1.8717257
"Cell_5140",2.03433339821107,0.35172197
"Cell_5211",1.10298600818731,0.24158926
"Cell_5210",2.77324796088105,1.7671846
"Cell_5209",0,0.30234694
"Cell_5192",0,0.109520294
"Cell_5213",0,0.43053198
"Cell_5212",0,0.33789927
"Cell_5268",2.19365495032309,1.1344861
"Cell_5243",1.7666460109283,1.7323202
"Cell_5242",2.17326009870214,2.080628
"Cell_5240",2.80364723489068,0.9005559
"Cell_5269",2.8751595048791,2.2651477
"Cell_5300",0,0.5067646
"Cell_5295",2.93768521145074,0.9901191
"Cell_5356",3.22879508414025,1.7659165
"Cell_5298",2.2075058567641,2.0252914
"Cell_5299",0,0.08322773
"Cell_5297",3.26621168927837,0.24512684
"Cell_5141",2.72633210094797,2.0617769
"Cell_5354",2.455892669583,1.6397278
"Cell_5296",2.24064924142096,0.93669456
"Cell_5330",1.70769656995698,0.68874735
"Cell_5331",2.59231525049538,1.7306614
"Cell_5357",3.30788987532945,1.9233849
"Cell_5355",2.22156636192732,1.264397
"Cell_5332",1.6019593593363,0.12243547
"Cell_5396",3.28323332743568,1.7658339
"Cell_5376",2.57727880162261,1.9556738
"Cell_5377",0,1.3130969
"Cell_5397",0,0.37796196
"Cell_5353",2.57051599904618,1.869237
"Cell_5420",1.80271087444379,1.7817398
"Cell_5421",2.93958744414049,2.04066
"Cell_5448",1.25784982560654,0.85610896
"Cell_5445",2.735762336568,1.2560371
"Cell_5446",2.66946777947641,1.3742793
"Cell_5527",2.8929858734594,0.66345024
"Cell_5447",2.51613743184202,2.1537228
"Cell_5466",0,0.65835196
"Cell_5494",2.73839672605368,1.9599444
"Cell_5496",1.38762091978184,0.07256729
"Cell_5528",2.8641633488237,1.6162366
"Cell_5464",3.15129822493611,1.99368
"Cell_5567",0,1.726826
"Cell_5529",2.54829004451081,1.3943813
"Cell_5422",0,0.24228549
"Cell_5568",2.85354744426898,1.7714285
"Cell_5610",2.53953319034767,1.7712091
"Cell_5569",1.30768170873726,0.13560656
"Cell_5591",2.53085093011918,1.7539278
"Cell_5641",3.03182567202512,2.336495
"Cell_5593",0,0.06772858
"Cell_5594",0,0.58548784
"Cell_5639",2.97636205050854,1.9977989
"Cell_5592",2.09252760553372,1.6749905
"Cell_5640",3.08240997780484,1.4046768
"Cell_5662",2.90768555636163,1.7556775
"Cell_5643",0,0.15249227
"Cell_5689",2.73624083262623,2.0347135
"Cell_5642",1.69744578814851,0.10609279
"Cell_5611",2.92027858058486,2.0374534
"Cell_5716",2.3337590022322,1.0792193
"Cell_5711",2.54536273573757,2.0038629
"Cell_5713",2.2720113415552,1.6212901
"Cell_5714",3.32944280566739,1.0061216
"Cell_5712",3.31143066690313,0.42307004
"Cell_5715",0,0.23736034
"Cell_5737",3.46702203625314,1.820019
"Cell_5767",2.34230042720263,1.4815766
"Cell_5765",1.1693409680185,1.1669337
"Cell_5770",0,0.43270135
"Cell_5766",1.64341999015256,1.1469508
"Cell_5769",2.04982850634318,0.29678354
"Cell_5822",2.94244691931276,0.6544628
"Cell_5771",2.62978783486311,1.3032492
"Cell_5882",1.76109894920929,0.35993406
"Cell_5849",3.36303120212154,1.4943876
"Cell_5847",1.50182009068335,2.036534
"Cell_5688",3.58700785653148,2.0490453
"Cell_5736",1.11314914234488,1.7532454
"Cell_5820",2.88934141178667,1.3368057
"Cell_5821",1.90282061663388,0.20225942
"Cell_5878",1.73929530656628,0.54384923
"Cell_5902",3.05796847072319,0.8102663
"Cell_5880",2.724247790137,2.0907907
"Cell_5903",2.95159452514256,1.3475523
"Cell_5879",2.23584194293712,1.4382379
"Cell_5881",2.47534177125037,1.2653145
"Cell_5988",3.89372782189577,0.544393
"Cell_5923",2.7886168063214,1.8284628
"Cell_5968",2.5016345123178,1.6955756
"Cell_5944",1.10097667836103,0.28712094
"Cell_5943",3.1643369530109,1.5662205
"Cell_5945",1.71287388123793,0.8102159
"Cell_5967",2.55380145865076,1.996745
"Cell_5986",2.27500560673027,1.0926251
"Cell_5984",0,1.9453391
"Cell_5985",3.10109200167734,1.2560474
"Cell_6015",1.62933873651233,0.11035559
"Cell_5987",2.37872219795999,0.73944205
"Cell_6016",0,0.63306105
"Cell_6038",2.79527117359601,0.8945511
"Cell_6036",0,1.773386
"Cell_6037",2.36838594169433,2.0726593
"Cell_6041",1.90611962154421,0.28159174
"Cell_6065",1.29624724001587,0.0029385954
"Cell_6092",2.3750181003195,1.5940647
"Cell_6091",3.00535661519584,0.44575936
"Cell_6040",0,0.09357041
"Cell_6094",2.80364723489068,0.54099786
"Cell_6090",2.32108701183734,1.1248449
"Cell_6039",2.66060824320292,2.2505999
"Cell_6066",2.98624449646039,2.4119449
"Cell_6093",0,1.4422145
"Cell_6142",3.00291155314656,2.3787887
"Cell_6144",2.21216913682262,0.5977953
"Cell_6122",0,1.1032647
"Cell_6205",2.53085093011918,0.7844994
"Cell_6143",1.8897537490511,0.6879282
"Cell_6170",3.21658502223686,2.4430046
"Cell_6200",0,0.47744176
"Cell_6121",1.75376330722723,0.26352495
"Cell_6228",2.29623385628271,2.0563195
"Cell_6204",3.00291155314656,0.7849605
"Cell_6201",3.11769343591278,1.6779097
"Cell_6202",0,0.06554862
"Cell_6203",2.47323977256156,0.029454974
"Cell_6227",2.28505525648311,1.5724528
"Cell_6229",2.85057177069953,1.0804373
"Cell_6247",1.74468940718054,1.2956604
"Cell_6300",3.17158383431092,1.8953316
"Cell_6272",2.1489326980197,1.5822964
"Cell_6248",2.43799707147919,1.9854788
"Cell_6273",2.79898585178566,1.7516602
"Cell_6349",2.37978309575341,1.1403381
"Cell_6332",0,1.4654624
"Cell_6333",2.3295164606439,1.1286137
"Cell_6401",2.7886168063214,1.8624493
"Cell_6400",2.35961270656978,1.731176
"Cell_6399",1.85484926367148,1.8605045
"Cell_6441",2.11227000178903,1.2373852
"Cell_6457",3.01642571253984,0.4372571
"Cell_6459",1.50964144287131,1.734701
"Cell_6479",0,1.4649309
"Cell_6458",2.60803987651424,2.343055
"Cell_6481",1.8105160910002,1.8076184
"Cell_6482",2.04204680740605,2.3660245
"Cell_6480",1.14703578961598,0.96773577
"Cell_6538",2.80645374287943,2.008036
"Cell_6501",0,0.59830505
"Cell_6483",2.21216913682262,0.17603701
"Cell_6502",2.25033828791363,0.63965213
"Cell_6503",2.8004179831002,0.9818997
"Cell_6537",2.84902916211536,2.4577959
"Cell_6536",0,0.81781286
"Cell_6558",3.30486335833342,1.2215998
"Cell_6560",2.81451267566228,1.9240946
"Cell_6561",0,0.062491585
"Cell_6582",0,1.393891
"Cell_6583",3.29616354159743,2.3358314
"Cell_6585",3.60828190788988,0.6214215
"Cell_6584",3.16234833735666,2.1105669
"Cell_6610",1.83036723502553,1.7460355
"Cell_6559",1.63400278537109,1.0917846
"Cell_6611",2.25522047643934,2.1037838
"Cell_6609",2.80645374287943,1.0376955
"Cell_6636",0,1.1571828
"Cell_6637",2.18655376417097,0.626943
"Cell_6681",1.89300126186865,0.40062842
"Cell_6708",2.28867031441131,0.7089885
"Cell_6707",1.77974302030441,0.7664403
"Cell_6782",1.06233966246895,0.16766581
"Cell_6748",1.9664056768149,2.7230384
"Cell_6727",2.95299507747803,1.3068541
"Cell_6745",2.51979585706159,2.121578
"Cell_6746",3.21471787670028,2.119651
"Cell_6749",2.27429182840706,1.0791652
"Cell_6747",2.81862719427498,1.7790184
"Cell_6804",1.56698786392275,0.15498267
"Cell_6805",3.45847580444295,1.4487805
"Cell_6728",1.7666460109283,0.16875374
"Cell_6828",2.56603207543199,0.5457494
"Cell_6806",2.36887566891931,0.75772554
"Cell_6853",3.38618628278428,0.5159658
"Cell_6854",2.0305019877382,2.1450486
"Cell_6902",2.89116213323704,1.114319
"Cell_6880",2.96072977420096,1.6760429
"Cell_6879",1.89114398474497,1.8462099
"Cell_6901",2.74633914376597,0.7864222
"Cell_6904",1.77223243207648,0.90610546
"Cell_6906",3.27895469965735,2.4366138
"Cell_6903",3.33582852951329,0.32884917
"Cell_6928",2.74315508280694,1.4029912
"Cell_6905",2.76564515141267,1.7826672
"Cell_6926",2.3750181003195,0.043044586
"Cell_6927",3.42903399795302,1.5876144
"Cell_6900",2.38617276067345,0.18633021
"Cell_6953",2.92822268221181,2.1274397
"Cell_7001",2.57244369134807,0.8464684
"Cell_6978",0,0.037176967
"Cell_6976",3.09233560465462,1.3481153
"Cell_6998",2.99621496793527,1.3330193
"Cell_6977",2.01409060100239,1.9202906
"Cell_6952",2.91573044985791,2.1808524
"Cell_6999",2.95962152312254,1.8797392
"Cell_7026",2.62590152955848,2.1083791
"Cell_7000",2.36230374970471,1.8022465
"Cell_7002",1.76109894920929,0.825173
"Cell_7025",3.10109200167734,1.1310953
"Cell_7046",2.37343492076757,1.9499754
"Cell_7048",0,0.047484335
"Cell_7073",2.7516670859028,1.5443742
"Cell_7047",1.92393745585903,1.7330433
"Cell_7074",2.455892669583,1.5060196
"Cell_7075",2.5179649942416,0.58670557
"Cell_7050",2.51031129040405,0.59049606
"Cell_7098",2.79527117359601,0.784539
"Cell_7119",0,0.1848245
"Cell_7120",2.60246267246714,1.1532859
"Cell_7151",1.31348010999807,0.92963344
"Cell_7152",3.0530010985323,1.7955087
"Cell_7201",2.17550402556632,1.0886751
"Cell_7182",2.82230605207442,1.7268616
"Cell_7150",2.82917147182371,2.046701
"Cell_7202",2.79051386838111,0.6532737
"Cell_7183",1.20699934157027,0.092369005
"Cell_7049",0,0.05378629
"Cell_7261",2.17251333870016,1.7378811
"Cell_7234",0,0.060669553
"Cell_7262",3.18306448510515,1.4150916
"Cell_7260",1.94122145983645,1.7772058
"Cell_7233",3.13939807419663,1.9307669
"Cell_7259",1.72509156125335,1.0698495
"Cell_7280",2.00414289726222,0.8136466
"Cell_7263",2.79288989874815,1.3742706
"Cell_7264",2.48026363152708,1.1902767
"Cell_7279",2.3750181003195,0.79928625
"Cell_7306",2.92822268221181,0.7361044
"Cell_7307",2.73501084785217,2.155027
"Cell_7278",2.69955009610506,0.7463816
"Cell_7305",2.88661597027301,1.2052056
"Cell_7349",2.02099624700087,2.1219282
"Cell_7330",2.47044394732712,1.4037259
"Cell_7281",3.67549168716717,0.484337
"Cell_7348",2.5786367164752,1.8894733
"Cell_7347",1.56698786392275,0.2607172
"Cell_7443",2.99335719728224,2.133149
"Cell_7372",2.83827149610151,2.0930004
"Cell_7402",2.88208853558089,1.2337557
"Cell_7371",2.44562725232111,1.8273928
"Cell_7403",3.18779417362992,1.0414488
"Cell_7400",2.79712691527609,2.055334
"Cell_7401",2.8641633488237,1.1493626
"Cell_7426",2.8660364599417,2.112269
"Cell_7425",1.71808631995715,1.3277502
"Cell_7422",1.93299015182092,0.3545929
"Cell_7423",1.58426163223573,0.2692734
"Cell_7512",3.64500217569895,1.9082342
"Cell_7442",3.46595043088053,0.2495584
"Cell_7424",2.79702916509743,2.6956065
"Cell_7487",3.1188088138623,0.61728406
"Cell_7464",3.0474387278212,0.9515111
"Cell_7463",2.48026363152708,0.8021229
"Cell_7462",2.8641633488237,0.20459044
"Cell_7444",0,1.0870028
"Cell_7515",3.30563408520209,1.5436231
"Cell_7488",2.69955009610506,1.4972076
"Cell_7511",2.23515719326089,1.2904423
"Cell_7513",2.6576716123384,1.6771231
"Cell_7510",3.28152000399655,0.29177722
"Cell_7540",3.71163467295191,1.6725568
"Cell_7514",2.32108701183734,0.47435817
"Cell_7568",0,0.1513193
"Cell_7542",3.14362578716661,2.1018035
"Cell_7541",3.3142564702477,1.8332003
"Cell_7600",2.43996964944936,0.4043859
"Cell_7567",3.13292413818263,1.0522496
"Cell_7569",2.00414289726222,0.3697296
"Cell_7599",1.88867406308531,1.3990442
"Cell_7648",2.61881413086383,1.1162157
"Cell_7645",3.14942976340606,1.3445783
"Cell_7647",2.60617746890405,2.4482243
"Cell_7646",2.776366679487,1.099768
"Cell_7675",1.90282061663388,1.4843243
"Cell_7680",2.68628335557956,0.8844307
"Cell_7674",1.93755320130517,0.6076266
"Cell_7677",2.15770437990941,0.6043989
"Cell_7678",3.11689740228163,2.3784025
"Cell_7679",3.10109200167734,0.63933086
"Cell_7676",2.78695961138075,0.4251032
"Cell_7698",2.86835473682357,1.3916563
"Cell_7697",2.39745593167787,0.4343605
"Cell_7721",2.73535762296838,1.3238574
"Cell_7719",1.62009822945429,1.0554638
"Cell_7747",2.93497338109702,2.2670858
"Cell_7720",2.8120886918043,1.8023834
"Cell_7769",1.27948952349769,0.29584438
"Cell_7770",2.95299507747803,1.2932515
"Cell_7768",2.62117123187307,2.1893983
"Cell_7852",2.915109527197,2.423769
"Cell_7766",2.68440164541131,1.943065
"Cell_7794",0,0.28488383
"Cell_7792",3.42679890877886,1.8309368
"Cell_7824",2.09471726642663,2.087819
"Cell_7793",0,0.04095054
"Cell_7823",0,0.6811605
"Cell_7853",3.00627488761906,2.3370378
"Cell_7826",2.52912333174123,0.91084284
"Cell_7855",0,0.17435896
"Cell_7889",2.73839672605368,1.055116
"Cell_7888",1.85484926367148,1.0065646
"Cell_7856",2.64600674627786,0.3817614
"Cell_7825",2.02668727494107,0.050530195
"Cell_7854",2.97636205050854,2.304589
"Cell_7886",3.02461282597492,1.8355082
"Cell_7939",0,1.6350077
"Cell_7914",2.46071959639813,1.290367
"Cell_7912",1.48643890647897,0.3364132
"Cell_7910",3.06504305493143,1.2467685
"Cell_7963",2.12028990608866,1.679963
"Cell_7911",1.21681843895542,1.4595793
"Cell_7913",2.53085093011918,1.4081061
"Cell_7941",2.8606132478942,1.7499651
"Cell_8117",2.87950978562047,2.4399095
"Cell_7942",0,0.15016921
"Cell_7965",0,0.22538035
"Cell_7885",3.56215566687968,0.92376167
"Cell_7995",1.64817376615491,0.12855144
"Cell_8021",2.46800398525342,0.895714
"Cell_7994",2.99121864088174,1.4302917
"Cell_7964",0,0.16410969
"Cell_7827",2.9803045554821,1.2850294
